"Step","pleasant-mountain-202 - test/psnr_scat","pleasant-mountain-202 - test/psnr_scat__MIN","pleasant-mountain-202 - test/psnr_scat__MAX"
"907","39.77021026611328","39.77021026611328","39.77021026611328"
"908","35.248538970947266","35.248538970947266","35.248538970947266"
"909","37.51722717285156","37.51722717285156","37.51722717285156"
"910","30.7903995513916","30.7903995513916","30.7903995513916"
"911","42.871212005615234","42.871212005615234","42.871212005615234"
"912","35.98362731933594","35.98362731933594","35.98362731933594"
"913","38.62993240356445","38.62993240356445","38.62993240356445"
"914","37.64706802368164","37.64706802368164","37.64706802368164"
"915","38.2650146484375","38.2650146484375","38.2650146484375"
"916","40.06946563720703","40.06946563720703","40.06946563720703"
"918","31.245006561279297","31.245006561279297","31.245006561279297"
"919","34.027496337890625","34.027496337890625","34.027496337890625"
"920","33.25140380859375","33.25140380859375","33.25140380859375"
"921","26.49257469177246","26.49257469177246","26.49257469177246"
"922","27.263368606567383","27.263368606567383","27.263368606567383"
"923","37.369773864746094","37.369773864746094","37.369773864746094"
"924","38.62075424194336","38.62075424194336","38.62075424194336"
"925","39.06224060058594","39.06224060058594","39.06224060058594"
"926","36.91154098510742","36.91154098510742","36.91154098510742"
"927","36.50794219970703","36.50794219970703","36.50794219970703"
"928","38.868778228759766","38.868778228759766","38.868778228759766"
"929","36.205657958984375","36.205657958984375","36.205657958984375"
"930","33.422386169433594","33.422386169433594","33.422386169433594"
"931","37.42774963378906","37.42774963378906","37.42774963378906"
"932","31.45334243774414","31.45334243774414","31.45334243774414"
"933","40.563194274902344","40.563194274902344","40.563194274902344"
"934","34.13822555541992","34.13822555541992","34.13822555541992"
"935","35.99961853027344","35.99961853027344","35.99961853027344"
"936","40.101463317871094","40.101463317871094","40.101463317871094"
"937","34.74788284301758","34.74788284301758","34.74788284301758"
"938","37.215091705322266","37.215091705322266","37.215091705322266"
"939","34.006187438964844","34.006187438964844","34.006187438964844"
"940","36.333702087402344","36.333702087402344","36.333702087402344"
"941","30.358144760131836","30.358144760131836","30.358144760131836"
"942","26.917129516601562","26.917129516601562","26.917129516601562"
"943","36.86219024658203","36.86219024658203","36.86219024658203"
"944","33.23469161987305","33.23469161987305","33.23469161987305"
"945","37.35482406616211","37.35482406616211","37.35482406616211"
"946","26.557933807373047","26.557933807373047","26.557933807373047"
"947","32.390830993652344","32.390830993652344","32.390830993652344"
"948","38.49684524536133","38.49684524536133","38.49684524536133"
"949","33.961429595947266","33.961429595947266","33.961429595947266"
"951","36.07853317260742","36.07853317260742","36.07853317260742"
"952","46.05403518676758","46.05403518676758","46.05403518676758"
"953","37.94963455200195","37.94963455200195","37.94963455200195"
"954","41.47377014160156","41.47377014160156","41.47377014160156"
"955","37.08277893066406","37.08277893066406","37.08277893066406"
"956","40.940879821777344","40.940879821777344","40.940879821777344"
"957","36.924190521240234","36.924190521240234","36.924190521240234"
"958","36.90463638305664","36.90463638305664","36.90463638305664"
"959","32.6074333190918","32.6074333190918","32.6074333190918"
"960","35.274715423583984","35.274715423583984","35.274715423583984"
"961","32.53617858886719","32.53617858886719","32.53617858886719"
"962","35.644996643066406","35.644996643066406","35.644996643066406"
"963","34.92176055908203","34.92176055908203","34.92176055908203"
"964","30.013504028320312","30.013504028320312","30.013504028320312"
"965","33.52596664428711","33.52596664428711","33.52596664428711"
"966","38.2687873840332","38.2687873840332","38.2687873840332"
"967","42.542701721191406","42.542701721191406","42.542701721191406"
"968","33.69041061401367","33.69041061401367","33.69041061401367"
"969","32.09422302246094","32.09422302246094","32.09422302246094"
"970","29.77688980102539","29.77688980102539","29.77688980102539"
"971","46.13669204711914","46.13669204711914","46.13669204711914"
"972","39.55986022949219","39.55986022949219","39.55986022949219"
"973","38.342063903808594","38.342063903808594","38.342063903808594"
"974","37.78517150878906","37.78517150878906","37.78517150878906"
"975","32.55184555053711","32.55184555053711","32.55184555053711"
"976","29.80232048034668","29.80232048034668","29.80232048034668"
"977","38.152957916259766","38.152957916259766","38.152957916259766"
"978","27.918073654174805","27.918073654174805","27.918073654174805"
"979","44.94078826904297","44.94078826904297","44.94078826904297"
"980","35.094146728515625","35.094146728515625","35.094146728515625"
"981","47.74708938598633","47.74708938598633","47.74708938598633"
"982","43.525482177734375","43.525482177734375","43.525482177734375"
"984","39.18583297729492","39.18583297729492","39.18583297729492"
"985","35.94786834716797","35.94786834716797","35.94786834716797"
"986","37.24900436401367","37.24900436401367","37.24900436401367"
"987","34.291446685791016","34.291446685791016","34.291446685791016"
"988","40.25528335571289","40.25528335571289","40.25528335571289"
"989","37.160667419433594","37.160667419433594","37.160667419433594"
"990","35.50645065307617","35.50645065307617","35.50645065307617"
"991","43.92616653442383","43.92616653442383","43.92616653442383"
"992","24.894224166870117","24.894224166870117","24.894224166870117"
"993","37.952049255371094","37.952049255371094","37.952049255371094"
"994","33.423057556152344","33.423057556152344","33.423057556152344"
"995","33.9466552734375","33.9466552734375","33.9466552734375"
"996","37.0836181640625","37.0836181640625","37.0836181640625"
"997","33.76409149169922","33.76409149169922","33.76409149169922"
"998","43.68916702270508","43.68916702270508","43.68916702270508"
"999","39.761722564697266","39.761722564697266","39.761722564697266"
"1001","38.97427749633789","38.97427749633789","38.97427749633789"
"1002","39.80970001220703","39.80970001220703","39.80970001220703"
"1003","37.35335159301758","37.35335159301758","37.35335159301758"
"1004","38.484737396240234","38.484737396240234","38.484737396240234"
"1005","35.99015808105469","35.99015808105469","35.99015808105469"
"1006","32.293277740478516","32.293277740478516","32.293277740478516"
"1007","38.831817626953125","38.831817626953125","38.831817626953125"
"1008","39.7959098815918","39.7959098815918","39.7959098815918"
"1009","31.41318702697754","31.41318702697754","31.41318702697754"
"1010","27.272621154785156","27.272621154785156","27.272621154785156"
"1011","39.93675994873047","39.93675994873047","39.93675994873047"
"1012","30.570297241210938","30.570297241210938","30.570297241210938"
"1013","38.91707229614258","38.91707229614258","38.91707229614258"
"1014","33.00171661376953","33.00171661376953","33.00171661376953"
"1015","35.65726852416992","35.65726852416992","35.65726852416992"
"1016","39.15467071533203","39.15467071533203","39.15467071533203"
"1018","38.70345687866211","38.70345687866211","38.70345687866211"
"1019","24.04405975341797","24.04405975341797","24.04405975341797"
"1020","35.8792839050293","35.8792839050293","35.8792839050293"
"1021","38.31002426147461","38.31002426147461","38.31002426147461"
"1022","38.65609359741211","38.65609359741211","38.65609359741211"
"1023","33.59111022949219","33.59111022949219","33.59111022949219"
"1024","36.12485885620117","36.12485885620117","36.12485885620117"
"1025","42.11177444458008","42.11177444458008","42.11177444458008"
"1026","44.52143478393555","44.52143478393555","44.52143478393555"
"1027","27.993328094482422","27.993328094482422","27.993328094482422"
"1028","32.89291763305664","32.89291763305664","32.89291763305664"
"1029","42.0546875","42.0546875","42.0546875"
"1030","32.82064437866211","32.82064437866211","32.82064437866211"
"1031","33.3418083190918","33.3418083190918","33.3418083190918"
"1032","37.59958267211914","37.59958267211914","37.59958267211914"
"1033","42.270286560058594","42.270286560058594","42.270286560058594"
"1034","37.309120178222656","37.309120178222656","37.309120178222656"
"1035","30.925477981567383","30.925477981567383","30.925477981567383"
"1036","38.46530532836914","38.46530532836914","38.46530532836914"
"1037","31.13424301147461","31.13424301147461","31.13424301147461"
"1038","42.062374114990234","42.062374114990234","42.062374114990234"
"1039","38.632354736328125","38.632354736328125","38.632354736328125"
"1040","38.17959213256836","38.17959213256836","38.17959213256836"
"1041","35.388877868652344","35.388877868652344","35.388877868652344"
"1042","37.59242630004883","37.59242630004883","37.59242630004883"
"1043","35.674137115478516","35.674137115478516","35.674137115478516"
"1044","31.539417266845703","31.539417266845703","31.539417266845703"
"1045","38.048095703125","38.048095703125","38.048095703125"
"1046","39.214683532714844","39.214683532714844","39.214683532714844"
"1047","34.17485046386719","34.17485046386719","34.17485046386719"
"1048","36.03610610961914","36.03610610961914","36.03610610961914"
"1049","34.38181686401367","34.38181686401367","34.38181686401367"
"1051","31.516462326049805","31.516462326049805","31.516462326049805"
"1052","35.77125549316406","35.77125549316406","35.77125549316406"
"1053","34.57928466796875","34.57928466796875","34.57928466796875"
"1054","37.91059875488281","37.91059875488281","37.91059875488281"
"1055","38.686119079589844","38.686119079589844","38.686119079589844"
"1056","37.29765701293945","37.29765701293945","37.29765701293945"
"1057","32.71722412109375","32.71722412109375","32.71722412109375"
"1058","27.28516960144043","27.28516960144043","27.28516960144043"
"1059","37.17534255981445","37.17534255981445","37.17534255981445"
"1060","32.15806579589844","32.15806579589844","32.15806579589844"
"1061","40.023834228515625","40.023834228515625","40.023834228515625"
"1062","36.02803421020508","36.02803421020508","36.02803421020508"
"1063","36.20716857910156","36.20716857910156","36.20716857910156"
"1064","38.936912536621094","38.936912536621094","38.936912536621094"
"1065","38.974246978759766","38.974246978759766","38.974246978759766"
"1066","33.54977798461914","33.54977798461914","33.54977798461914"
"1067","28.27817153930664","28.27817153930664","28.27817153930664"
"1068","38.167938232421875","38.167938232421875","38.167938232421875"
"1069","40.04090118408203","40.04090118408203","40.04090118408203"
"1070","39.732940673828125","39.732940673828125","39.732940673828125"
"1071","45.32242965698242","45.32242965698242","45.32242965698242"
"1072","31.782760620117188","31.782760620117188","31.782760620117188"
"1073","33.95754623413086","33.95754623413086","33.95754623413086"
"1074","39.34983444213867","39.34983444213867","39.34983444213867"
"1075","39.206295013427734","39.206295013427734","39.206295013427734"
"1076","39.660465240478516","39.660465240478516","39.660465240478516"
"1077","37.56703567504883","37.56703567504883","37.56703567504883"
"1078","33.481971740722656","33.481971740722656","33.481971740722656"
"1079","41.66562271118164","41.66562271118164","41.66562271118164"
"1080","42.98242950439453","42.98242950439453","42.98242950439453"
"1081","31.09520721435547","31.09520721435547","31.09520721435547"
"1082","32.22591781616211","32.22591781616211","32.22591781616211"
"1084","37.71548843383789","37.71548843383789","37.71548843383789"
"1085","33.197017669677734","33.197017669677734","33.197017669677734"
"1086","30.627471923828125","30.627471923828125","30.627471923828125"
"1087","36.911190032958984","36.911190032958984","36.911190032958984"
"1088","37.98054504394531","37.98054504394531","37.98054504394531"
"1089","39.076759338378906","39.076759338378906","39.076759338378906"
"1090","36.06329345703125","36.06329345703125","36.06329345703125"
"1091","39.982173919677734","39.982173919677734","39.982173919677734"
"1092","46.121395111083984","46.121395111083984","46.121395111083984"
"1093","29.30162811279297","29.30162811279297","29.30162811279297"
"1094","36.8786735534668","36.8786735534668","36.8786735534668"
"1095","27.199748992919922","27.199748992919922","27.199748992919922"
"1096","37.92340850830078","37.92340850830078","37.92340850830078"
"1097","35.79905700683594","35.79905700683594","35.79905700683594"
"1098","30.449670791625977","30.449670791625977","30.449670791625977"
"1099","39.47539520263672","39.47539520263672","39.47539520263672"
"1101","36.27804946899414","36.27804946899414","36.27804946899414"
"1102","32.582550048828125","32.582550048828125","32.582550048828125"
"1103","38.00893783569336","38.00893783569336","38.00893783569336"
"1104","31.19993019104004","31.19993019104004","31.19993019104004"
"1105","40.28990936279297","40.28990936279297","40.28990936279297"
"1106","41.2009391784668","41.2009391784668","41.2009391784668"
"1107","34.69443893432617","34.69443893432617","34.69443893432617"
"1108","29.675289154052734","29.675289154052734","29.675289154052734"
"1109","38.91802215576172","38.91802215576172","38.91802215576172"
"1110","28.316184997558594","28.316184997558594","28.316184997558594"
"1111","29.914478302001953","29.914478302001953","29.914478302001953"
"1112","34.30619812011719","34.30619812011719","34.30619812011719"
"1113","38.04216003417969","38.04216003417969","38.04216003417969"
"1114","32.438777923583984","32.438777923583984","32.438777923583984"
"1115","41.513893127441406","41.513893127441406","41.513893127441406"
"1116","31.027795791625977","31.027795791625977","31.027795791625977"
"1118","34.601104736328125","34.601104736328125","34.601104736328125"
"1119","37.76854705810547","37.76854705810547","37.76854705810547"
"1120","27.25178337097168","27.25178337097168","27.25178337097168"
"1121","28.523052215576172","28.523052215576172","28.523052215576172"
"1122","37.9256477355957","37.9256477355957","37.9256477355957"
"1123","32.932403564453125","32.932403564453125","32.932403564453125"
"1124","30.839550018310547","30.839550018310547","30.839550018310547"
"1125","38.6945915222168","38.6945915222168","38.6945915222168"
"1126","41.77493667602539","41.77493667602539","41.77493667602539"
"1127","27.16750717163086","27.16750717163086","27.16750717163086"
"1128","45.93888854980469","45.93888854980469","45.93888854980469"
"1129","37.70184326171875","37.70184326171875","37.70184326171875"
"1130","38.36212158203125","38.36212158203125","38.36212158203125"
"1131","38.34105682373047","38.34105682373047","38.34105682373047"
"1132","39.033721923828125","39.033721923828125","39.033721923828125"
"1133","38.668479919433594","38.668479919433594","38.668479919433594"
"1134","33.047725677490234","33.047725677490234","33.047725677490234"
"1135","32.484989166259766","32.484989166259766","32.484989166259766"
"1136","36.96949005126953","36.96949005126953","36.96949005126953"
"1137","37.6258659362793","37.6258659362793","37.6258659362793"
"1138","37.16526412963867","37.16526412963867","37.16526412963867"
"1139","30.84000015258789","30.84000015258789","30.84000015258789"
"1140","28.017059326171875","28.017059326171875","28.017059326171875"
"1141","39.27131271362305","39.27131271362305","39.27131271362305"
"1142","37.02029037475586","37.02029037475586","37.02029037475586"
"1143","38.485740661621094","38.485740661621094","38.485740661621094"
"1144","39.501590728759766","39.501590728759766","39.501590728759766"
"1145","44.27747344970703","44.27747344970703","44.27747344970703"
"1146","35.33114242553711","35.33114242553711","35.33114242553711"
"1147","32.14171600341797","32.14171600341797","32.14171600341797"
"1148","33.649269104003906","33.649269104003906","33.649269104003906"
"1149","35.77938461303711","35.77938461303711","35.77938461303711"
"1151","28.617921829223633","28.617921829223633","28.617921829223633"
"1152","38.461673736572266","38.461673736572266","38.461673736572266"
"1153","38.27749252319336","38.27749252319336","38.27749252319336"
"1154","41.589778900146484","41.589778900146484","41.589778900146484"
"1155","32.90653610229492","32.90653610229492","32.90653610229492"
"1156","38.92388916015625","38.92388916015625","38.92388916015625"
"1157","39.624507904052734","39.624507904052734","39.624507904052734"
"1158","37.66153335571289","37.66153335571289","37.66153335571289"
"1159","33.187347412109375","33.187347412109375","33.187347412109375"
"1160","32.765438079833984","32.765438079833984","32.765438079833984"
"1161","32.56439208984375","32.56439208984375","32.56439208984375"
"1162","33.433589935302734","33.433589935302734","33.433589935302734"
"1163","45.799156188964844","45.799156188964844","45.799156188964844"
"1164","37.24909210205078","37.24909210205078","37.24909210205078"
"1165","33.44144058227539","33.44144058227539","33.44144058227539"
"1166","39.3454475402832","39.3454475402832","39.3454475402832"
"1167","40.06765365600586","40.06765365600586","40.06765365600586"
"1168","34.6245002746582","34.6245002746582","34.6245002746582"
"1169","39.91263961791992","39.91263961791992","39.91263961791992"
"1170","32.08021926879883","32.08021926879883","32.08021926879883"
"1171","32.83303451538086","32.83303451538086","32.83303451538086"
"1172","39.53010559082031","39.53010559082031","39.53010559082031"
"1173","36.543331146240234","36.543331146240234","36.543331146240234"
"1174","35.93999099731445","35.93999099731445","35.93999099731445"
"1175","35.719120025634766","35.719120025634766","35.719120025634766"
"1176","37.23421096801758","37.23421096801758","37.23421096801758"
"1177","44.96367645263672","44.96367645263672","44.96367645263672"
"1178","44.90700149536133","44.90700149536133","44.90700149536133"
"1179","41.91164779663086","41.91164779663086","41.91164779663086"
"1180","35.75593185424805","35.75593185424805","35.75593185424805"
"1181","37.87474822998047","37.87474822998047","37.87474822998047"
"1182","34.7459716796875","34.7459716796875","34.7459716796875"
"1184","36.83007049560547","36.83007049560547","36.83007049560547"
"1185","38.058040618896484","38.058040618896484","38.058040618896484"
"1186","31.776784896850586","31.776784896850586","31.776784896850586"
"1187","34.85670471191406","34.85670471191406","34.85670471191406"
"1188","38.07130813598633","38.07130813598633","38.07130813598633"
"1189","36.618141174316406","36.618141174316406","36.618141174316406"
"1190","46.374752044677734","46.374752044677734","46.374752044677734"
"1191","38.554439544677734","38.554439544677734","38.554439544677734"
"1192","32.88688278198242","32.88688278198242","32.88688278198242"
"1193","36.817054748535156","36.817054748535156","36.817054748535156"
"1194","39.04143524169922","39.04143524169922","39.04143524169922"
"1195","27.332183837890625","27.332183837890625","27.332183837890625"
"1196","39.51532745361328","39.51532745361328","39.51532745361328"
"1197","35.68177795410156","35.68177795410156","35.68177795410156"
"1198","27.0601863861084","27.0601863861084","27.0601863861084"
"1199","36.698829650878906","36.698829650878906","36.698829650878906"
"1201","36.668235778808594","36.668235778808594","36.668235778808594"
"1202","31.71819496154785","31.71819496154785","31.71819496154785"
"1203","30.90159034729004","30.90159034729004","30.90159034729004"
"1204","35.3247184753418","35.3247184753418","35.3247184753418"
"1205","38.439945220947266","38.439945220947266","38.439945220947266"
"1206","37.3836555480957","37.3836555480957","37.3836555480957"
"1207","31.965377807617188","31.965377807617188","31.965377807617188"
"1208","37.245513916015625","37.245513916015625","37.245513916015625"
"1209","28.661334991455078","28.661334991455078","28.661334991455078"
"1210","37.272891998291016","37.272891998291016","37.272891998291016"
"1211","37.32954406738281","37.32954406738281","37.32954406738281"
"1212","42.21770477294922","42.21770477294922","42.21770477294922"
"1213","38.034969329833984","38.034969329833984","38.034969329833984"
"1214","32.4295654296875","32.4295654296875","32.4295654296875"
"1215","45.354026794433594","45.354026794433594","45.354026794433594"
"1216","37.65386962890625","37.65386962890625","37.65386962890625"
"1218","45.532596588134766","45.532596588134766","45.532596588134766"
"1219","37.48399353027344","37.48399353027344","37.48399353027344"
"1220","32.99452590942383","32.99452590942383","32.99452590942383"
"1221","38.56969451904297","38.56969451904297","38.56969451904297"
"1222","36.16136169433594","36.16136169433594","36.16136169433594"
"1223","34.5445442199707","34.5445442199707","34.5445442199707"
"1224","36.815181732177734","36.815181732177734","36.815181732177734"
"1225","37.05014419555664","37.05014419555664","37.05014419555664"
"1226","37.765846252441406","37.765846252441406","37.765846252441406"
"1227","47.74681854248047","47.74681854248047","47.74681854248047"
"1228","38.04298782348633","38.04298782348633","38.04298782348633"
"1229","37.15013122558594","37.15013122558594","37.15013122558594"
"1230","38.72111129760742","38.72111129760742","38.72111129760742"
"1231","40.35932922363281","40.35932922363281","40.35932922363281"
"1232","37.258949279785156","37.258949279785156","37.258949279785156"
"1233","34.944923400878906","34.944923400878906","34.944923400878906"
"1234","46.585540771484375","46.585540771484375","46.585540771484375"
"1235","36.8075065612793","36.8075065612793","36.8075065612793"
"1236","38.525794982910156","38.525794982910156","38.525794982910156"
"1237","41.16084289550781","41.16084289550781","41.16084289550781"
"1238","43.57048416137695","43.57048416137695","43.57048416137695"
"1239","27.181396484375","27.181396484375","27.181396484375"
"1240","31.689685821533203","31.689685821533203","31.689685821533203"
"1241","36.823368072509766","36.823368072509766","36.823368072509766"
"1242","34.821327209472656","34.821327209472656","34.821327209472656"
"1243","37.50851058959961","37.50851058959961","37.50851058959961"
"1244","34.482818603515625","34.482818603515625","34.482818603515625"
"1245","27.87114143371582","27.87114143371582","27.87114143371582"
"1246","32.55558776855469","32.55558776855469","32.55558776855469"
"1247","37.61289978027344","37.61289978027344","37.61289978027344"
"1248","29.214080810546875","29.214080810546875","29.214080810546875"
"1249","38.797122955322266","38.797122955322266","38.797122955322266"
"1251","41.09376907348633","41.09376907348633","41.09376907348633"
"1252","33.22544860839844","33.22544860839844","33.22544860839844"
"1253","34.018924713134766","34.018924713134766","34.018924713134766"
"1254","37.32242202758789","37.32242202758789","37.32242202758789"
"1255","29.5080623626709","29.5080623626709","29.5080623626709"
"1256","32.40517807006836","32.40517807006836","32.40517807006836"
"1257","39.0732307434082","39.0732307434082","39.0732307434082"
"1258","37.7861328125","37.7861328125","37.7861328125"
"1259","47.105552673339844","47.105552673339844","47.105552673339844"
"1260","46.461097717285156","46.461097717285156","46.461097717285156"
"1261","47.035316467285156","47.035316467285156","47.035316467285156"
"1262","38.97086715698242","38.97086715698242","38.97086715698242"
"1263","28.868982315063477","28.868982315063477","28.868982315063477"
"1264","37.08624267578125","37.08624267578125","37.08624267578125"
"1265","38.19164276123047","38.19164276123047","38.19164276123047"
"1266","37.4997673034668","37.4997673034668","37.4997673034668"
"1267","34.4573974609375","34.4573974609375","34.4573974609375"
"1268","39.156517028808594","39.156517028808594","39.156517028808594"
"1269","34.24620819091797","34.24620819091797","34.24620819091797"
"1270","43.683353424072266","43.683353424072266","43.683353424072266"
"1271","33.93394470214844","33.93394470214844","33.93394470214844"
"1272","34.83516311645508","34.83516311645508","34.83516311645508"
"1273","34.986488342285156","34.986488342285156","34.986488342285156"
"1274","39.606849670410156","39.606849670410156","39.606849670410156"
"1275","30.886045455932617","30.886045455932617","30.886045455932617"
"1276","32.85054016113281","32.85054016113281","32.85054016113281"
"1277","37.24216079711914","37.24216079711914","37.24216079711914"
"1278","41.26831817626953","41.26831817626953","41.26831817626953"
"1279","37.757568359375","37.757568359375","37.757568359375"
"1280","32.09845733642578","32.09845733642578","32.09845733642578"
"1281","38.24893569946289","38.24893569946289","38.24893569946289"
"1282","37.595760345458984","37.595760345458984","37.595760345458984"
"1284","42.084228515625","42.084228515625","42.084228515625"
"1285","39.51747131347656","39.51747131347656","39.51747131347656"
"1286","33.51613998413086","33.51613998413086","33.51613998413086"
"1287","40.24689865112305","40.24689865112305","40.24689865112305"
"1288","38.65977478027344","38.65977478027344","38.65977478027344"
"1289","46.5427360534668","46.5427360534668","46.5427360534668"
"1290","41.03860092163086","41.03860092163086","41.03860092163086"
"1291","32.883583068847656","32.883583068847656","32.883583068847656"
"1292","38.17100143432617","38.17100143432617","38.17100143432617"
"1293","41.184871673583984","41.184871673583984","41.184871673583984"
"1294","36.72603988647461","36.72603988647461","36.72603988647461"
"1295","35.68105697631836","35.68105697631836","35.68105697631836"
"1296","40.54776382446289","40.54776382446289","40.54776382446289"
"1297","45.124183654785156","45.124183654785156","45.124183654785156"
"1298","28.70567512512207","28.70567512512207","28.70567512512207"
"1299","34.730224609375","34.730224609375","34.730224609375"
"1301","40.1407470703125","40.1407470703125","40.1407470703125"
"1302","33.01664352416992","33.01664352416992","33.01664352416992"
"1303","41.7429313659668","41.7429313659668","41.7429313659668"
"1304","33.31495666503906","33.31495666503906","33.31495666503906"
"1305","38.43406295776367","38.43406295776367","38.43406295776367"
"1306","34.167179107666016","34.167179107666016","34.167179107666016"
"1307","32.68617248535156","32.68617248535156","32.68617248535156"
"1308","33.76552200317383","33.76552200317383","33.76552200317383"
"1309","36.40033721923828","36.40033721923828","36.40033721923828"
"1310","28.627182006835938","28.627182006835938","28.627182006835938"
"1311","33.022132873535156","33.022132873535156","33.022132873535156"
"1312","36.27158737182617","36.27158737182617","36.27158737182617"
"1313","38.18916702270508","38.18916702270508","38.18916702270508"
"1314","36.481689453125","36.481689453125","36.481689453125"
"1315","30.804344177246094","30.804344177246094","30.804344177246094"
"1316","46.19685363769531","46.19685363769531","46.19685363769531"
"1318","37.544254302978516","37.544254302978516","37.544254302978516"
"1319","36.886741638183594","36.886741638183594","36.886741638183594"
"1320","38.5747184753418","38.5747184753418","38.5747184753418"
"1321","34.006980895996094","34.006980895996094","34.006980895996094"
"1322","46.5633544921875","46.5633544921875","46.5633544921875"
"1323","33.52617645263672","33.52617645263672","33.52617645263672"
"1324","42.3598747253418","42.3598747253418","42.3598747253418"
"1325","35.3376350402832","35.3376350402832","35.3376350402832"
"1326","36.431705474853516","36.431705474853516","36.431705474853516"
"1327","38.380584716796875","38.380584716796875","38.380584716796875"
"1328","37.584266662597656","37.584266662597656","37.584266662597656"
"1329","38.43570327758789","38.43570327758789","38.43570327758789"
"1330","39.73843765258789","39.73843765258789","39.73843765258789"
"1331","37.794837951660156","37.794837951660156","37.794837951660156"
"1332","38.266090393066406","38.266090393066406","38.266090393066406"
"1333","35.1439208984375","35.1439208984375","35.1439208984375"
"1334","37.217960357666016","37.217960357666016","37.217960357666016"
"1335","34.306304931640625","34.306304931640625","34.306304931640625"
"1336","40.77560043334961","40.77560043334961","40.77560043334961"
"1337","37.86037063598633","37.86037063598633","37.86037063598633"
"1338","31.786083221435547","31.786083221435547","31.786083221435547"
"1339","32.98247528076172","32.98247528076172","32.98247528076172"
"1340","33.044960021972656","33.044960021972656","33.044960021972656"
"1341","37.148258209228516","37.148258209228516","37.148258209228516"
"1342","35.89689636230469","35.89689636230469","35.89689636230469"
"1343","32.72428512573242","32.72428512573242","32.72428512573242"
"1344","36.583988189697266","36.583988189697266","36.583988189697266"
"1345","30.380125045776367","30.380125045776367","30.380125045776367"
"1346","28.525325775146484","28.525325775146484","28.525325775146484"
"1347","37.52069854736328","37.52069854736328","37.52069854736328"
"1348","35.509883880615234","35.509883880615234","35.509883880615234"
"1349","35.21868133544922","35.21868133544922","35.21868133544922"
"1351","38.4513053894043","38.4513053894043","38.4513053894043"
"1352","24.95381736755371","24.95381736755371","24.95381736755371"
"1353","38.59600067138672","38.59600067138672","38.59600067138672"
"1354","37.848018646240234","37.848018646240234","37.848018646240234"
"1355","29.136869430541992","29.136869430541992","29.136869430541992"