"Step","gallant-spaceship-199 - test/psnr_scat","gallant-spaceship-199 - test/psnr_scat__MIN","gallant-spaceship-199 - test/psnr_scat__MAX"
"448","43.55547332763672","43.55547332763672","43.55547332763672"
"449","37.244014739990234","37.244014739990234","37.244014739990234"
"450","38.880367279052734","38.880367279052734","38.880367279052734"
"451","41.337501525878906","41.337501525878906","41.337501525878906"
"452","45.825401306152344","45.825401306152344","45.825401306152344"
"453","42.52714157104492","42.52714157104492","42.52714157104492"
"454","34.047645568847656","34.047645568847656","34.047645568847656"
"455","35.31049346923828","35.31049346923828","35.31049346923828"
"456","40.89581298828125","40.89581298828125","40.89581298828125"
"457","38.21457290649414","38.21457290649414","38.21457290649414"
"458","37.923805236816406","37.923805236816406","37.923805236816406"
"459","46.256072998046875","46.256072998046875","46.256072998046875"
"460","38.704078674316406","38.704078674316406","38.704078674316406"
"461","32.9587287902832","32.9587287902832","32.9587287902832"
"462","34.357505798339844","34.357505798339844","34.357505798339844"
"463","41.04641342163086","41.04641342163086","41.04641342163086"
"464","38.33930587768555","38.33930587768555","38.33930587768555"
"465","38.21990966796875","38.21990966796875","38.21990966796875"
"466","38.50953674316406","38.50953674316406","38.50953674316406"
"467","37.640872955322266","37.640872955322266","37.640872955322266"
"468","35.28818130493164","35.28818130493164","35.28818130493164"
"469","37.29506301879883","37.29506301879883","37.29506301879883"
"470","42.056880950927734","42.056880950927734","42.056880950927734"
"471","36.30910110473633","36.30910110473633","36.30910110473633"
"472","40.29943084716797","40.29943084716797","40.29943084716797"
"473","33.76084899902344","33.76084899902344","33.76084899902344"
"474","44.663360595703125","44.663360595703125","44.663360595703125"
"475","44.47743606567383","44.47743606567383","44.47743606567383"
"476","37.01366424560547","37.01366424560547","37.01366424560547"
"477","41.54586410522461","41.54586410522461","41.54586410522461"
"479","46.74068069458008","46.74068069458008","46.74068069458008"
"480","38.70589828491211","38.70589828491211","38.70589828491211"
"481","34.6728401184082","34.6728401184082","34.6728401184082"
"482","47.23411560058594","47.23411560058594","47.23411560058594"
"483","47.4617919921875","47.4617919921875","47.4617919921875"
"484","33.969425201416016","33.969425201416016","33.969425201416016"
"485","40.79304885864258","40.79304885864258","40.79304885864258"
"486","39.75008773803711","39.75008773803711","39.75008773803711"
"487","32.23894119262695","32.23894119262695","32.23894119262695"
"488","37.51253128051758","37.51253128051758","37.51253128051758"
"489","40.33028030395508","40.33028030395508","40.33028030395508"
"490","35.9954833984375","35.9954833984375","35.9954833984375"
"491","31.899099349975586","31.899099349975586","31.899099349975586"
"492","44.62826919555664","44.62826919555664","44.62826919555664"
"493","33.45111846923828","33.45111846923828","33.45111846923828"
"494","39.42243957519531","39.42243957519531","39.42243957519531"
"495","38.22596740722656","38.22596740722656","38.22596740722656"
"496","39.92368698120117","39.92368698120117","39.92368698120117"
"497","29.967918395996094","29.967918395996094","29.967918395996094"
"498","43.387786865234375","43.387786865234375","43.387786865234375"
"499","47.01279067993164","47.01279067993164","47.01279067993164"
"500","39.177825927734375","39.177825927734375","39.177825927734375"
"501","35.555084228515625","35.555084228515625","35.555084228515625"
"502","36.53715896606445","36.53715896606445","36.53715896606445"
"503","39.59475326538086","39.59475326538086","39.59475326538086"
"504","43.03523635864258","43.03523635864258","43.03523635864258"
"505","45.306800842285156","45.306800842285156","45.306800842285156"
"506","29.48885726928711","29.48885726928711","29.48885726928711"
"507","37.62962341308594","37.62962341308594","37.62962341308594"
"508","39.400489807128906","39.400489807128906","39.400489807128906"
"509","41.21095275878906","41.21095275878906","41.21095275878906"
"510","34.716827392578125","34.716827392578125","34.716827392578125"
"512","32.58635330200195","32.58635330200195","32.58635330200195"
"513","32.181678771972656","32.181678771972656","32.181678771972656"
"514","40.796146392822266","40.796146392822266","40.796146392822266"
"515","37.91671371459961","37.91671371459961","37.91671371459961"
"516","36.25336456298828","36.25336456298828","36.25336456298828"
"517","35.50003433227539","35.50003433227539","35.50003433227539"
"518","36.19615173339844","36.19615173339844","36.19615173339844"
"519","39.399696350097656","39.399696350097656","39.399696350097656"
"520","37.537574768066406","37.537574768066406","37.537574768066406"
"521","39.21616744995117","39.21616744995117","39.21616744995117"
"522","37.10258483886719","37.10258483886719","37.10258483886719"
"523","37.651912689208984","37.651912689208984","37.651912689208984"
"524","39.269126892089844","39.269126892089844","39.269126892089844"
"525","40.99440383911133","40.99440383911133","40.99440383911133"
"526","39.29651641845703","39.29651641845703","39.29651641845703"
"527","38.947261810302734","38.947261810302734","38.947261810302734"
"528","39.06070327758789","39.06070327758789","39.06070327758789"
"529","45.8326416015625","45.8326416015625","45.8326416015625"
"530","36.1540641784668","36.1540641784668","36.1540641784668"
"531","36.425052642822266","36.425052642822266","36.425052642822266"
"532","35.29506301879883","35.29506301879883","35.29506301879883"
"533","38.76873779296875","38.76873779296875","38.76873779296875"
"534","39.29727554321289","39.29727554321289","39.29727554321289"
"535","42.9885368347168","42.9885368347168","42.9885368347168"
"536","37.53364944458008","37.53364944458008","37.53364944458008"
"537","35.67560958862305","35.67560958862305","35.67560958862305"
"538","37.87710189819336","37.87710189819336","37.87710189819336"
"539","41.2487678527832","41.2487678527832","41.2487678527832"
"540","46.652931213378906","46.652931213378906","46.652931213378906"
"541","32.61063766479492","32.61063766479492","32.61063766479492"
"542","47.63267517089844","47.63267517089844","47.63267517089844"
"543","47.594547271728516","47.594547271728516","47.594547271728516"
"545","37.81627655029297","37.81627655029297","37.81627655029297"
"546","39.52742004394531","39.52742004394531","39.52742004394531"
"547","39.558692932128906","39.558692932128906","39.558692932128906"
"548","38.476478576660156","38.476478576660156","38.476478576660156"
"549","36.20756149291992","36.20756149291992","36.20756149291992"
"550","38.21243667602539","38.21243667602539","38.21243667602539"
"551","40.83951187133789","40.83951187133789","40.83951187133789"
"552","38.19458770751953","38.19458770751953","38.19458770751953"
"553","33.61910629272461","33.61910629272461","33.61910629272461"
"554","48.01894760131836","48.01894760131836","48.01894760131836"
"555","41.05738830566406","41.05738830566406","41.05738830566406"
"556","39.79762268066406","39.79762268066406","39.79762268066406"
"557","41.03403091430664","41.03403091430664","41.03403091430664"
"558","38.20679473876953","38.20679473876953","38.20679473876953"
"559","38.66368103027344","38.66368103027344","38.66368103027344"
"560","37.74092102050781","37.74092102050781","37.74092102050781"
"561","37.871253967285156","37.871253967285156","37.871253967285156"
"562","47.85926818847656","47.85926818847656","47.85926818847656"
"563","39.66214370727539","39.66214370727539","39.66214370727539"
"564","33.02372360229492","33.02372360229492","33.02372360229492"
"565","46.63581848144531","46.63581848144531","46.63581848144531"
"566","41.84291076660156","41.84291076660156","41.84291076660156"
"567","36.6601676940918","36.6601676940918","36.6601676940918"
"568","38.30671691894531","38.30671691894531","38.30671691894531"
"569","43.2423210144043","43.2423210144043","43.2423210144043"
"570","37.275978088378906","37.275978088378906","37.275978088378906"
"571","30.200273513793945","30.200273513793945","30.200273513793945"
"572","39.62337112426758","39.62337112426758","39.62337112426758"
"573","38.484092712402344","38.484092712402344","38.484092712402344"
"574","32.98469543457031","32.98469543457031","32.98469543457031"
"575","37.360416412353516","37.360416412353516","37.360416412353516"
"576","36.66172409057617","36.66172409057617","36.66172409057617"
"578","38.04256057739258","38.04256057739258","38.04256057739258"
"579","34.16978073120117","34.16978073120117","34.16978073120117"
"580","38.21707534790039","38.21707534790039","38.21707534790039"
"581","39.55036926269531","39.55036926269531","39.55036926269531"
"582","29.473346710205078","29.473346710205078","29.473346710205078"
"583","34.627655029296875","34.627655029296875","34.627655029296875"
"584","42.80410385131836","42.80410385131836","42.80410385131836"
"585","38.37929153442383","38.37929153442383","38.37929153442383"
"586","35.796390533447266","35.796390533447266","35.796390533447266"
"587","44.87158966064453","44.87158966064453","44.87158966064453"
"588","38.664764404296875","38.664764404296875","38.664764404296875"
"589","40.68764114379883","40.68764114379883","40.68764114379883"
"590","33.587196350097656","33.587196350097656","33.587196350097656"
"591","42.98991012573242","42.98991012573242","42.98991012573242"
"592","27.418481826782227","27.418481826782227","27.418481826782227"
"593","31.244443893432617","31.244443893432617","31.244443893432617"
"594","46.19441604614258","46.19441604614258","46.19441604614258"
"595","40.0826530456543","40.0826530456543","40.0826530456543"
"596","44.24205780029297","44.24205780029297","44.24205780029297"
"597","38.084999084472656","38.084999084472656","38.084999084472656"
"598","46.735904693603516","46.735904693603516","46.735904693603516"
"599","37.2147102355957","37.2147102355957","37.2147102355957"
"600","32.0241584777832","32.0241584777832","32.0241584777832"
"601","39.15958786010742","39.15958786010742","39.15958786010742"
"602","39.51119613647461","39.51119613647461","39.51119613647461"
"603","41.15255355834961","41.15255355834961","41.15255355834961"
"604","48.01436233520508","48.01436233520508","48.01436233520508"
"605","40.109519958496094","40.109519958496094","40.109519958496094"
"606","37.85065841674805","37.85065841674805","37.85065841674805"
"607","37.3087043762207","37.3087043762207","37.3087043762207"
"608","39.017826080322266","39.017826080322266","39.017826080322266"
"609","39.28154373168945","39.28154373168945","39.28154373168945"
"611","47.7757568359375","47.7757568359375","47.7757568359375"
"612","39.20627212524414","39.20627212524414","39.20627212524414"
"613","31.553325653076172","31.553325653076172","31.553325653076172"
"614","33.80459976196289","33.80459976196289","33.80459976196289"
"615","43.27327346801758","43.27327346801758","43.27327346801758"
"616","42.10161590576172","42.10161590576172","42.10161590576172"
"617","42.229007720947266","42.229007720947266","42.229007720947266"
"618","43.870059967041016","43.870059967041016","43.870059967041016"
"619","32.83132553100586","32.83132553100586","32.83132553100586"
"620","44.937923431396484","44.937923431396484","44.937923431396484"
"621","34.33041763305664","34.33041763305664","34.33041763305664"
"622","39.34841537475586","39.34841537475586","39.34841537475586"
"623","37.75281524658203","37.75281524658203","37.75281524658203"
"624","38.18360137939453","38.18360137939453","38.18360137939453"
"625","37.544498443603516","37.544498443603516","37.544498443603516"
"626","41.79691696166992","41.79691696166992","41.79691696166992"
"627","27.635971069335938","27.635971069335938","27.635971069335938"
"628","37.95254135131836","37.95254135131836","37.95254135131836"
"629","32.47004699707031","32.47004699707031","32.47004699707031"
"630","31.633651733398438","31.633651733398438","31.633651733398438"
"631","38.222084045410156","38.222084045410156","38.222084045410156"
"632","38.114410400390625","38.114410400390625","38.114410400390625"
"633","31.404632568359375","31.404632568359375","31.404632568359375"
"634","38.75665283203125","38.75665283203125","38.75665283203125"
"635","40.363975524902344","40.363975524902344","40.363975524902344"
"636","34.462852478027344","34.462852478027344","34.462852478027344"
"637","37.54014205932617","37.54014205932617","37.54014205932617"
"638","38.4164924621582","38.4164924621582","38.4164924621582"
"639","40.1182861328125","40.1182861328125","40.1182861328125"
"640","32.673126220703125","32.673126220703125","32.673126220703125"
"641","38.845664978027344","38.845664978027344","38.845664978027344"
"642","45.02792739868164","45.02792739868164","45.02792739868164"
"644","47.07981491088867","47.07981491088867","47.07981491088867"
"645","37.95644760131836","37.95644760131836","37.95644760131836"
"646","39.77901840209961","39.77901840209961","39.77901840209961"
"647","41.16926574707031","41.16926574707031","41.16926574707031"
"648","39.49077224731445","39.49077224731445","39.49077224731445"
"649","38.57160568237305","38.57160568237305","38.57160568237305"
"650","38.084197998046875","38.084197998046875","38.084197998046875"
"651","35.61372756958008","35.61372756958008","35.61372756958008"
"652","37.51021957397461","37.51021957397461","37.51021957397461"
"653","37.9702033996582","37.9702033996582","37.9702033996582"
"654","25.1632137298584","25.1632137298584","25.1632137298584"
"655","45.228336334228516","45.228336334228516","45.228336334228516"
"656","42.57517623901367","42.57517623901367","42.57517623901367"
"657","44.174861907958984","44.174861907958984","44.174861907958984"
"658","30.903179168701172","30.903179168701172","30.903179168701172"
"659","44.867530822753906","44.867530822753906","44.867530822753906"
"660","39.08806610107422","39.08806610107422","39.08806610107422"
"661","43.66432571411133","43.66432571411133","43.66432571411133"
"662","33.71687316894531","33.71687316894531","33.71687316894531"
"663","35.96580505371094","35.96580505371094","35.96580505371094"
"664","42.724510192871094","42.724510192871094","42.724510192871094"
"665","41.94951629638672","41.94951629638672","41.94951629638672"
"666","32.180973052978516","32.180973052978516","32.180973052978516"
"667","37.491695404052734","37.491695404052734","37.491695404052734"
"668","41.20139694213867","41.20139694213867","41.20139694213867"
"669","31.057580947875977","31.057580947875977","31.057580947875977"
"670","38.441497802734375","38.441497802734375","38.441497802734375"
"671","37.50736618041992","37.50736618041992","37.50736618041992"
"672","46.765010833740234","46.765010833740234","46.765010833740234"
"673","44.739383697509766","44.739383697509766","44.739383697509766"
"674","43.29439926147461","43.29439926147461","43.29439926147461"
"675","43.03656005859375","43.03656005859375","43.03656005859375"
"677","36.46710205078125","36.46710205078125","36.46710205078125"
"678","39.07865524291992","39.07865524291992","39.07865524291992"
"679","44.227054595947266","44.227054595947266","44.227054595947266"
"680","37.13166046142578","37.13166046142578","37.13166046142578"
"681","41.643253326416016","41.643253326416016","41.643253326416016"
"682","34.70451736450195","34.70451736450195","34.70451736450195"
"683","38.64427947998047","38.64427947998047","38.64427947998047"
"684","41.106327056884766","41.106327056884766","41.106327056884766"
"685","37.474544525146484","37.474544525146484","37.474544525146484"
"686","38.11247634887695","38.11247634887695","38.11247634887695"
"687","38.468406677246094","38.468406677246094","38.468406677246094"
"688","39.92108917236328","39.92108917236328","39.92108917236328"
"689","40.35069274902344","40.35069274902344","40.35069274902344"
"690","42.252113342285156","42.252113342285156","42.252113342285156"
"691","38.78359603881836","38.78359603881836","38.78359603881836"
"692","47.06837463378906","47.06837463378906","47.06837463378906"
"693","38.13508605957031","38.13508605957031","38.13508605957031"
"694","36.42245864868164","36.42245864868164","36.42245864868164"
"695","40.58979797363281","40.58979797363281","40.58979797363281"
"696","45.73075485229492","45.73075485229492","45.73075485229492"
"697","39.69683837890625","39.69683837890625","39.69683837890625"
"698","42.551910400390625","42.551910400390625","42.551910400390625"
"699","38.29676818847656","38.29676818847656","38.29676818847656"
"700","34.48384094238281","34.48384094238281","34.48384094238281"
"701","29.631912231445312","29.631912231445312","29.631912231445312"
"702","43.30356979370117","43.30356979370117","43.30356979370117"
"703","41.54732894897461","41.54732894897461","41.54732894897461"
"704","34.65877151489258","34.65877151489258","34.65877151489258"
"705","45.53879928588867","45.53879928588867","45.53879928588867"
"706","39.03828430175781","39.03828430175781","39.03828430175781"
"707","26.777082443237305","26.777082443237305","26.777082443237305"
"708","36.76511001586914","36.76511001586914","36.76511001586914"
"710","43.67835998535156","43.67835998535156","43.67835998535156"
"711","40.0505485534668","40.0505485534668","40.0505485534668"
"712","35.56045913696289","35.56045913696289","35.56045913696289"
"713","38.36721420288086","38.36721420288086","38.36721420288086"
"714","40.162620544433594","40.162620544433594","40.162620544433594"
"715","43.79281234741211","43.79281234741211","43.79281234741211"
"716","45.76166915893555","45.76166915893555","45.76166915893555"
"717","40.433589935302734","40.433589935302734","40.433589935302734"
"718","38.83432388305664","38.83432388305664","38.83432388305664"
"719","36.19306945800781","36.19306945800781","36.19306945800781"
"720","38.11085510253906","38.11085510253906","38.11085510253906"
"721","36.531837463378906","36.531837463378906","36.531837463378906"
"722","47.51608657836914","47.51608657836914","47.51608657836914"
"723","38.401649475097656","38.401649475097656","38.401649475097656"
"724","36.55274200439453","36.55274200439453","36.55274200439453"
"725","33.9138298034668","33.9138298034668","33.9138298034668"
"726","41.19392013549805","41.19392013549805","41.19392013549805"
"727","39.58152770996094","39.58152770996094","39.58152770996094"
"728","35.335609436035156","35.335609436035156","35.335609436035156"
"729","47.35190200805664","47.35190200805664","47.35190200805664"
"730","35.351375579833984","35.351375579833984","35.351375579833984"
"731","36.631797790527344","36.631797790527344","36.631797790527344"
"732","43.77088928222656","43.77088928222656","43.77088928222656"
"733","37.8139533996582","37.8139533996582","37.8139533996582"
"734","47.46498489379883","47.46498489379883","47.46498489379883"
"735","26.405946731567383","26.405946731567383","26.405946731567383"
"736","47.804466247558594","47.804466247558594","47.804466247558594"
"737","43.64045333862305","43.64045333862305","43.64045333862305"
"738","28.772035598754883","28.772035598754883","28.772035598754883"
"739","40.41830825805664","40.41830825805664","40.41830825805664"
"740","39.30891799926758","39.30891799926758","39.30891799926758"
"741","47.853973388671875","47.853973388671875","47.853973388671875"
"743","40.30266571044922","40.30266571044922","40.30266571044922"
"744","32.023529052734375","32.023529052734375","32.023529052734375"
"745","38.649539947509766","38.649539947509766","38.649539947509766"
"746","43.23799133300781","43.23799133300781","43.23799133300781"
"747","27.6363468170166","27.6363468170166","27.6363468170166"
"748","39.887210845947266","39.887210845947266","39.887210845947266"
"749","40.062564849853516","40.062564849853516","40.062564849853516"
"750","45.970062255859375","45.970062255859375","45.970062255859375"
"751","33.90479278564453","33.90479278564453","33.90479278564453"
"752","37.815128326416016","37.815128326416016","37.815128326416016"
"753","39.42731475830078","39.42731475830078","39.42731475830078"
"754","35.247840881347656","35.247840881347656","35.247840881347656"
"755","33.72589111328125","33.72589111328125","33.72589111328125"
"756","32.841548919677734","32.841548919677734","32.841548919677734"
"757","38.05708312988281","38.05708312988281","38.05708312988281"
"758","38.95379638671875","38.95379638671875","38.95379638671875"
"759","37.43474578857422","37.43474578857422","37.43474578857422"
"760","48.12124252319336","48.12124252319336","48.12124252319336"
"761","40.977149963378906","40.977149963378906","40.977149963378906"
"762","36.577613830566406","36.577613830566406","36.577613830566406"
"763","37.228981018066406","37.228981018066406","37.228981018066406"
"764","38.208518981933594","38.208518981933594","38.208518981933594"
"765","40.15546798706055","40.15546798706055","40.15546798706055"
"766","48.05649948120117","48.05649948120117","48.05649948120117"
"767","38.513362884521484","38.513362884521484","38.513362884521484"
"768","31.843290328979492","31.843290328979492","31.843290328979492"
"769","32.9613151550293","32.9613151550293","32.9613151550293"
"770","46.56802749633789","46.56802749633789","46.56802749633789"
"771","39.74742126464844","39.74742126464844","39.74742126464844"
"772","37.99489974975586","37.99489974975586","37.99489974975586"
"773","47.43928146362305","47.43928146362305","47.43928146362305"
"774","46.51959991455078","46.51959991455078","46.51959991455078"
"776","37.077415466308594","37.077415466308594","37.077415466308594"
"777","38.962059020996094","38.962059020996094","38.962059020996094"
"778","30.74312973022461","30.74312973022461","30.74312973022461"
"779","38.09724044799805","38.09724044799805","38.09724044799805"
"780","37.78939437866211","37.78939437866211","37.78939437866211"
"781","27.253175735473633","27.253175735473633","27.253175735473633"
"782","45.04042053222656","45.04042053222656","45.04042053222656"
"783","47.66144943237305","47.66144943237305","47.66144943237305"
"784","41.8077392578125","41.8077392578125","41.8077392578125"
"785","36.88145065307617","36.88145065307617","36.88145065307617"
"786","41.95538330078125","41.95538330078125","41.95538330078125"
"787","46.522186279296875","46.522186279296875","46.522186279296875"
"788","31.46978759765625","31.46978759765625","31.46978759765625"
"789","36.83064270019531","36.83064270019531","36.83064270019531"
"790","31.67633628845215","31.67633628845215","31.67633628845215"
"791","45.70039367675781","45.70039367675781","45.70039367675781"
"792","40.50055694580078","40.50055694580078","40.50055694580078"
"793","38.111263275146484","38.111263275146484","38.111263275146484"
"794","38.95591354370117","38.95591354370117","38.95591354370117"
"795","39.840782165527344","39.840782165527344","39.840782165527344"
"796","43.47623062133789","43.47623062133789","43.47623062133789"
"797","39.7318229675293","39.7318229675293","39.7318229675293"
"798","29.255868911743164","29.255868911743164","29.255868911743164"
"799","41.4577522277832","41.4577522277832","41.4577522277832"
"800","35.16246795654297","35.16246795654297","35.16246795654297"
"801","37.78519821166992","37.78519821166992","37.78519821166992"
"802","47.25315475463867","47.25315475463867","47.25315475463867"
"803","37.78460693359375","37.78460693359375","37.78460693359375"
"804","42.095943450927734","42.095943450927734","42.095943450927734"
"805","37.83415985107422","37.83415985107422","37.83415985107422"
"806","38.362525939941406","38.362525939941406","38.362525939941406"
"807","40.25309371948242","40.25309371948242","40.25309371948242"
"809","38.99809265136719","38.99809265136719","38.99809265136719"
"810","38.77434158325195","38.77434158325195","38.77434158325195"
"811","39.571537017822266","39.571537017822266","39.571537017822266"
"812","37.77992630004883","37.77992630004883","37.77992630004883"
"813","38.60383987426758","38.60383987426758","38.60383987426758"
"814","35.294010162353516","35.294010162353516","35.294010162353516"
"815","39.534690856933594","39.534690856933594","39.534690856933594"
"816","34.97764205932617","34.97764205932617","34.97764205932617"
"817","36.77823257446289","36.77823257446289","36.77823257446289"
"818","31.197223663330078","31.197223663330078","31.197223663330078"
"819","32.99774169921875","32.99774169921875","32.99774169921875"
"820","38.66432571411133","38.66432571411133","38.66432571411133"
"821","37.56970977783203","37.56970977783203","37.56970977783203"
"822","40.68149948120117","40.68149948120117","40.68149948120117"
"823","47.03376007080078","47.03376007080078","47.03376007080078"
"824","47.44076919555664","47.44076919555664","47.44076919555664"
"825","46.81593704223633","46.81593704223633","46.81593704223633"
"826","40.31414031982422","40.31414031982422","40.31414031982422"
"827","42.1463737487793","42.1463737487793","42.1463737487793"
"828","34.97056579589844","34.97056579589844","34.97056579589844"
"829","37.05309295654297","37.05309295654297","37.05309295654297"
"830","45.0194091796875","45.0194091796875","45.0194091796875"
"831","42.84547805786133","42.84547805786133","42.84547805786133"
"832","40.209991455078125","40.209991455078125","40.209991455078125"
"833","38.36000061035156","38.36000061035156","38.36000061035156"
"834","38.48419189453125","38.48419189453125","38.48419189453125"
"835","41.142822265625","41.142822265625","41.142822265625"
"836","37.8763427734375","37.8763427734375","37.8763427734375"
"837","34.46611022949219","34.46611022949219","34.46611022949219"
"838","37.414710998535156","37.414710998535156","37.414710998535156"
"839","42.856082916259766","42.856082916259766","42.856082916259766"
"840","38.973541259765625","38.973541259765625","38.973541259765625"
"842","33.34265899658203","33.34265899658203","33.34265899658203"
"843","39.182071685791016","39.182071685791016","39.182071685791016"
"844","41.75807571411133","41.75807571411133","41.75807571411133"
"845","39.9247932434082","39.9247932434082","39.9247932434082"
"846","40.141448974609375","40.141448974609375","40.141448974609375"
"847","39.40969467163086","39.40969467163086","39.40969467163086"
"848","36.62461471557617","36.62461471557617","36.62461471557617"
"849","37.86237716674805","37.86237716674805","37.86237716674805"
"850","31.968339920043945","31.968339920043945","31.968339920043945"
"851","40.42623519897461","40.42623519897461","40.42623519897461"
"852","48.0217170715332","48.0217170715332","48.0217170715332"
"853","38.34912109375","38.34912109375","38.34912109375"
"854","43.56681442260742","43.56681442260742","43.56681442260742"
"855","34.41448211669922","34.41448211669922","34.41448211669922"
"856","36.00029754638672","36.00029754638672","36.00029754638672"
"857","34.78657150268555","34.78657150268555","34.78657150268555"
"858","39.99220657348633","39.99220657348633","39.99220657348633"
"859","32.64331817626953","32.64331817626953","32.64331817626953"
"860","39.523040771484375","39.523040771484375","39.523040771484375"
"861","43.123268127441406","43.123268127441406","43.123268127441406"
"862","36.549400329589844","36.549400329589844","36.549400329589844"
"863","36.670928955078125","36.670928955078125","36.670928955078125"
"864","35.727840423583984","35.727840423583984","35.727840423583984"
"865","37.182979583740234","37.182979583740234","37.182979583740234"
"866","37.58000183105469","37.58000183105469","37.58000183105469"
"867","43.694278717041016","43.694278717041016","43.694278717041016"
"868","38.23655319213867","38.23655319213867","38.23655319213867"
"869","34.00159454345703","34.00159454345703","34.00159454345703"
"870","37.927730560302734","37.927730560302734","37.927730560302734"
"871","38.653564453125","38.653564453125","38.653564453125"
"872","38.48237991333008","38.48237991333008","38.48237991333008"
"873","42.520931243896484","42.520931243896484","42.520931243896484"
"875","34.7344970703125","34.7344970703125","34.7344970703125"
"876","39.42206573486328","39.42206573486328","39.42206573486328"
"877","34.81776428222656","34.81776428222656","34.81776428222656"
"878","33.451820373535156","33.451820373535156","33.451820373535156"
"879","37.23537826538086","37.23537826538086","37.23537826538086"
"880","31.155025482177734","31.155025482177734","31.155025482177734"
"881","36.84516906738281","36.84516906738281","36.84516906738281"
"882","47.491031646728516","47.491031646728516","47.491031646728516"
"883","39.17972946166992","39.17972946166992","39.17972946166992"
"884","41.5908203125","41.5908203125","41.5908203125"
"885","40.58942794799805","40.58942794799805","40.58942794799805"
"886","35.38390350341797","35.38390350341797","35.38390350341797"
"887","40.23712158203125","40.23712158203125","40.23712158203125"
"888","43.44432830810547","43.44432830810547","43.44432830810547"
"889","38.8486442565918","38.8486442565918","38.8486442565918"
"890","37.0560188293457","37.0560188293457","37.0560188293457"
"891","33.91014099121094","33.91014099121094","33.91014099121094"
"892","38.75651550292969","38.75651550292969","38.75651550292969"
"893","39.252750396728516","39.252750396728516","39.252750396728516"
"894","39.01103210449219","39.01103210449219","39.01103210449219"
"895","38.06086349487305","38.06086349487305","38.06086349487305"
"896","38.24168395996094","38.24168395996094","38.24168395996094"
