"Step","gallant-spaceship-199 - test/psnr_scat","gallant-spaceship-199 - test/psnr_scat__MIN","gallant-spaceship-199 - test/psnr_scat__MAX"
"897","41.69109344482422","41.69109344482422","41.69109344482422"
"898","36.88160705566406","36.88160705566406","36.88160705566406"
"899","41.96479797363281","41.96479797363281","41.96479797363281"
"900","33.6101188659668","33.6101188659668","33.6101188659668"
"901","46.183738708496094","46.183738708496094","46.183738708496094"
"902","38.57328796386719","38.57328796386719","38.57328796386719"
"903","39.129371643066406","39.129371643066406","39.129371643066406"
"904","38.34033203125","38.34033203125","38.34033203125"
"905","39.642250061035156","39.642250061035156","39.642250061035156"
"906","45.07487869262695","45.07487869262695","45.07487869262695"
"908","33.28891372680664","33.28891372680664","33.28891372680664"
"909","36.61442184448242","36.61442184448242","36.61442184448242"
"910","38.336734771728516","38.336734771728516","38.336734771728516"
"911","30.2790584564209","30.2790584564209","30.2790584564209"
"912","28.165904998779297","28.165904998779297","28.165904998779297"
"913","42.328819274902344","42.328819274902344","42.328819274902344"
"914","38.05584716796875","38.05584716796875","38.05584716796875"
"915","41.31692886352539","41.31692886352539","41.31692886352539"
"916","37.57820129394531","37.57820129394531","37.57820129394531"
"917","40.392581939697266","40.392581939697266","40.392581939697266"
"918","44.85258102416992","44.85258102416992","44.85258102416992"
"919","39.21168899536133","39.21168899536133","39.21168899536133"
"920","37.724571228027344","37.724571228027344","37.724571228027344"
"921","38.20895004272461","38.20895004272461","38.20895004272461"
"922","36.21683120727539","36.21683120727539","36.21683120727539"
"923","42.56258773803711","42.56258773803711","42.56258773803711"
"924","37.274837493896484","37.274837493896484","37.274837493896484"
"925","42.4849853515625","42.4849853515625","42.4849853515625"
"926","40.193580627441406","40.193580627441406","40.193580627441406"
"927","39.10664749145508","39.10664749145508","39.10664749145508"
"928","40.3091926574707","40.3091926574707","40.3091926574707"
"929","38.903656005859375","38.903656005859375","38.903656005859375"
"930","37.62773513793945","37.62773513793945","37.62773513793945"
"931","33.198673248291016","33.198673248291016","33.198673248291016"
"932","27.3964900970459","27.3964900970459","27.3964900970459"
"933","38.33159255981445","38.33159255981445","38.33159255981445"
"934","36.836849212646484","36.836849212646484","36.836849212646484"
"935","37.781837463378906","37.781837463378906","37.781837463378906"
"936","29.611797332763672","29.611797332763672","29.611797332763672"
"937","32.79829406738281","32.79829406738281","32.79829406738281"
"938","39.84185791015625","39.84185791015625","39.84185791015625"
"939","36.95637130737305","36.95637130737305","36.95637130737305"
"941","38.36656188964844","38.36656188964844","38.36656188964844"
"942","46.675811767578125","46.675811767578125","46.675811767578125"
"943","40.16572570800781","40.16572570800781","40.16572570800781"
"944","43.41966247558594","43.41966247558594","43.41966247558594"
"945","39.80687713623047","39.80687713623047","39.80687713623047"
"946","40.657745361328125","40.657745361328125","40.657745361328125"
"947","38.605567932128906","38.605567932128906","38.605567932128906"
"948","39.851417541503906","39.851417541503906","39.851417541503906"
"949","34.73340606689453","34.73340606689453","34.73340606689453"
"950","41.13978576660156","41.13978576660156","41.13978576660156"
"951","36.02579879760742","36.02579879760742","36.02579879760742"
"952","39.973060607910156","39.973060607910156","39.973060607910156"
"953","40.07731628417969","40.07731628417969","40.07731628417969"
"954","32.15468978881836","32.15468978881836","32.15468978881836"
"955","35.04405975341797","35.04405975341797","35.04405975341797"
"956","40.47269821166992","40.47269821166992","40.47269821166992"
"957","43.841102600097656","43.841102600097656","43.841102600097656"
"958","36.40742111206055","36.40742111206055","36.40742111206055"
"959","35.20817565917969","35.20817565917969","35.20817565917969"
"960","35.028526306152344","35.028526306152344","35.028526306152344"
"961","47.17361831665039","47.17361831665039","47.17361831665039"
"962","39.32184982299805","39.32184982299805","39.32184982299805"
"963","38.9432373046875","38.9432373046875","38.9432373046875"
"964","43.00712966918945","43.00712966918945","43.00712966918945"
"965","35.32355499267578","35.32355499267578","35.32355499267578"
"966","33.688961029052734","33.688961029052734","33.688961029052734"
"967","38.437294006347656","38.437294006347656","38.437294006347656"
"968","28.209552764892578","28.209552764892578","28.209552764892578"
"969","47.18812942504883","47.18812942504883","47.18812942504883"
"970","37.25032043457031","37.25032043457031","37.25032043457031"
"971","48.022037506103516","48.022037506103516","48.022037506103516"
"972","45.874290466308594","45.874290466308594","45.874290466308594"
"974","39.38506317138672","39.38506317138672","39.38506317138672"
"975","37.236385345458984","37.236385345458984","37.236385345458984"
"976","37.94648742675781","37.94648742675781","37.94648742675781"
"977","38.4493522644043","38.4493522644043","38.4493522644043"
"978","44.34175109863281","44.34175109863281","44.34175109863281"
"979","39.53849411010742","39.53849411010742","39.53849411010742"
"980","39.080780029296875","39.080780029296875","39.080780029296875"
"981","46.60069274902344","46.60069274902344","46.60069274902344"
"982","24.6004581451416","24.6004581451416","24.6004581451416"
"983","39.52848434448242","39.52848434448242","39.52848434448242"
"984","36.419273376464844","36.419273376464844","36.419273376464844"
"985","35.813629150390625","35.813629150390625","35.813629150390625"
"986","39.06272506713867","39.06272506713867","39.06272506713867"
"987","35.15073776245117","35.15073776245117","35.15073776245117"
"988","46.13554382324219","46.13554382324219","46.13554382324219"
"989","43.23146057128906","43.23146057128906","43.23146057128906"
"990","39.958717346191406","39.958717346191406","39.958717346191406"
"991","39.92898941040039","39.92898941040039","39.92898941040039"
"992","40.595603942871094","40.595603942871094","40.595603942871094"
"993","38.56023406982422","38.56023406982422","38.56023406982422"
"994","37.79498291015625","37.79498291015625","37.79498291015625"
"995","35.89939880371094","35.89939880371094","35.89939880371094"
"996","43.036102294921875","43.036102294921875","43.036102294921875"
"997","42.63322448730469","42.63322448730469","42.63322448730469"
"998","34.98069381713867","34.98069381713867","34.98069381713867"
"999","33.68410873413086","33.68410873413086","33.68410873413086"
"1000","44.39653015136719","44.39653015136719","44.39653015136719"
"1001","35.02178192138672","35.02178192138672","35.02178192138672"
"1002","41.608516693115234","41.608516693115234","41.608516693115234"
"1003","35.13494110107422","35.13494110107422","35.13494110107422"
"1004","38.478790283203125","38.478790283203125","38.478790283203125"
"1005","41.748226165771484","41.748226165771484","41.748226165771484"
"1007","45.45753479003906","45.45753479003906","45.45753479003906"
"1008","27.606107711791992","27.606107711791992","27.606107711791992"
"1009","37.64836883544922","37.64836883544922","37.64836883544922"
"1010","37.925201416015625","37.925201416015625","37.925201416015625"
"1011","42.81816864013672","42.81816864013672","42.81816864013672"
"1012","38.11360168457031","38.11360168457031","38.11360168457031"
"1013","38.795013427734375","38.795013427734375","38.795013427734375"
"1014","46.18271255493164","46.18271255493164","46.18271255493164"
"1015","47.490997314453125","47.490997314453125","47.490997314453125"
"1016","32.018760681152344","32.018760681152344","32.018760681152344"
"1017","34.493133544921875","34.493133544921875","34.493133544921875"
"1018","44.21904754638672","44.21904754638672","44.21904754638672"
"1019","35.135536193847656","35.135536193847656","35.135536193847656"
"1020","35.787689208984375","35.787689208984375","35.787689208984375"
"1021","41.12889099121094","41.12889099121094","41.12889099121094"
"1022","43.05036544799805","43.05036544799805","43.05036544799805"
"1023","38.66606140136719","38.66606140136719","38.66606140136719"
"1024","38.07400131225586","38.07400131225586","38.07400131225586"
"1025","41.39229202270508","41.39229202270508","41.39229202270508"
"1026","35.34473419189453","35.34473419189453","35.34473419189453"
"1027","45.339969635009766","45.339969635009766","45.339969635009766"
"1028","39.63670349121094","39.63670349121094","39.63670349121094"
"1029","37.896968841552734","37.896968841552734","37.896968841552734"
"1030","39.58544921875","39.58544921875","39.58544921875"
"1031","38.587982177734375","38.587982177734375","38.587982177734375"
"1032","38.42995071411133","38.42995071411133","38.42995071411133"
"1033","35.72465515136719","35.72465515136719","35.72465515136719"
"1034","38.126190185546875","38.126190185546875","38.126190185546875"
"1035","38.78116989135742","38.78116989135742","38.78116989135742"
"1036","36.65811538696289","36.65811538696289","36.65811538696289"
"1037","37.76205825805664","37.76205825805664","37.76205825805664"
"1038","39.07129669189453","39.07129669189453","39.07129669189453"
"1040","35.62228775024414","35.62228775024414","35.62228775024414"
"1041","39.872108459472656","39.872108459472656","39.872108459472656"
"1042","36.858577728271484","36.858577728271484","36.858577728271484"
"1043","38.72755813598633","38.72755813598633","38.72755813598633"
"1044","40.07451248168945","40.07451248168945","40.07451248168945"
"1045","36.1253547668457","36.1253547668457","36.1253547668457"
"1046","38.13202667236328","38.13202667236328","38.13202667236328"
"1047","32.183555603027344","32.183555603027344","32.183555603027344"
"1048","43.189517974853516","43.189517974853516","43.189517974853516"
"1049","35.33739471435547","35.33739471435547","35.33739471435547"
"1050","40.794795989990234","40.794795989990234","40.794795989990234"
"1051","39.51555252075195","39.51555252075195","39.51555252075195"
"1052","39.717079162597656","39.717079162597656","39.717079162597656"
"1053","41.3918571472168","41.3918571472168","41.3918571472168"
"1054","39.10704040527344","39.10704040527344","39.10704040527344"
"1055","35.415592193603516","35.415592193603516","35.415592193603516"
"1056","33.91129684448242","33.91129684448242","33.91129684448242"
"1057","40.33305740356445","40.33305740356445","40.33305740356445"
"1058","41.52161407470703","41.52161407470703","41.52161407470703"
"1059","44.49957275390625","44.49957275390625","44.49957275390625"
"1060","47.41344451904297","47.41344451904297","47.41344451904297"
"1061","34.78627395629883","34.78627395629883","34.78627395629883"
"1062","37.108306884765625","37.108306884765625","37.108306884765625"
"1063","45.99443435668945","45.99443435668945","45.99443435668945"
"1064","40.895118713378906","40.895118713378906","40.895118713378906"
"1065","41.07809829711914","41.07809829711914","41.07809829711914"
"1066","39.15917205810547","39.15917205810547","39.15917205810547"
"1067","34.30446243286133","34.30446243286133","34.30446243286133"
"1068","44.48637771606445","44.48637771606445","44.48637771606445"
"1069","45.855995178222656","45.855995178222656","45.855995178222656"
"1070","36.55097961425781","36.55097961425781","36.55097961425781"
"1071","34.18679428100586","34.18679428100586","34.18679428100586"
"1073","40.458229064941406","40.458229064941406","40.458229064941406"
"1074","34.290584564208984","34.290584564208984","34.290584564208984"
"1075","33.45747756958008","33.45747756958008","33.45747756958008"
"1076","39.698707580566406","39.698707580566406","39.698707580566406"
"1077","43.64487838745117","43.64487838745117","43.64487838745117"
"1078","46.08980178833008","46.08980178833008","46.08980178833008"
"1079","37.11501693725586","37.11501693725586","37.11501693725586"
"1080","41.21780776977539","41.21780776977539","41.21780776977539"
"1081","47.58125305175781","47.58125305175781","47.58125305175781"
"1082","32.54490661621094","32.54490661621094","32.54490661621094"
"1083","38.71434020996094","38.71434020996094","38.71434020996094"
"1084","28.198938369750977","28.198938369750977","28.198938369750977"
"1085","41.71901321411133","41.71901321411133","41.71901321411133"
"1086","39.790626525878906","39.790626525878906","39.790626525878906"
"1087","34.168724060058594","34.168724060058594","34.168724060058594"
"1088","39.42427062988281","39.42427062988281","39.42427062988281"
"1089","40.656822204589844","40.656822204589844","40.656822204589844"
"1090","34.70507049560547","34.70507049560547","34.70507049560547"
"1091","39.74833679199219","39.74833679199219","39.74833679199219"
"1092","34.60888671875","34.60888671875","34.60888671875"
"1093","41.9228515625","41.9228515625","41.9228515625"
"1094","41.91817092895508","41.91817092895508","41.91817092895508"
"1095","35.45014572143555","35.45014572143555","35.45014572143555"
"1096","33.27267074584961","33.27267074584961","33.27267074584961"
"1097","39.584232330322266","39.584232330322266","39.584232330322266"
"1098","29.300840377807617","29.300840377807617","29.300840377807617"
"1099","31.951461791992188","31.951461791992188","31.951461791992188"
"1100","36.4976692199707","36.4976692199707","36.4976692199707"
"1101","38.17475509643555","38.17475509643555","38.17475509643555"
"1102","34.494529724121094","34.494529724121094","34.494529724121094"
"1103","43.6204948425293","43.6204948425293","43.6204948425293"
"1104","35.88315963745117","35.88315963745117","35.88315963745117"
"1106","39.481239318847656","39.481239318847656","39.481239318847656"
"1107","36.97999954223633","36.97999954223633","36.97999954223633"
"1108","32.24077606201172","32.24077606201172","32.24077606201172"
"1109","36.068153381347656","36.068153381347656","36.068153381347656"
"1110","39.604576110839844","39.604576110839844","39.604576110839844"
"1111","35.956905364990234","35.956905364990234","35.956905364990234"
"1112","34.17710494995117","34.17710494995117","34.17710494995117"
"1113","38.52637481689453","38.52637481689453","38.52637481689453"
"1114","44.0727653503418","44.0727653503418","44.0727653503418"
"1115","29.714458465576172","29.714458465576172","29.714458465576172"
"1116","46.562740325927734","46.562740325927734","46.562740325927734"
"1117","43.83073806762695","43.83073806762695","43.83073806762695"
"1118","39.16148376464844","39.16148376464844","39.16148376464844"
"1119","38.46763229370117","38.46763229370117","38.46763229370117"
"1120","42.880035400390625","42.880035400390625","42.880035400390625"
"1121","39.78094482421875","39.78094482421875","39.78094482421875"
"1122","34.818626403808594","34.818626403808594","34.818626403808594"
"1123","35.54914855957031","35.54914855957031","35.54914855957031"
"1124","41.5621337890625","41.5621337890625","41.5621337890625"
"1125","39.321861267089844","39.321861267089844","39.321861267089844"
"1126","39.45018005371094","39.45018005371094","39.45018005371094"
"1127","32.21969223022461","32.21969223022461","32.21969223022461"
"1128","32.33432388305664","32.33432388305664","32.33432388305664"
"1129","41.090606689453125","41.090606689453125","41.090606689453125"
"1130","40.48781204223633","40.48781204223633","40.48781204223633"
"1131","38.75282287597656","38.75282287597656","38.75282287597656"
"1132","39.146827697753906","39.146827697753906","39.146827697753906"
"1133","45.397674560546875","45.397674560546875","45.397674560546875"
"1134","38.763118743896484","38.763118743896484","38.763118743896484"
"1135","37.42268371582031","37.42268371582031","37.42268371582031"
"1136","36.68808364868164","36.68808364868164","36.68808364868164"
"1137","38.71091842651367","38.71091842651367","38.71091842651367"
"1139","30.019105911254883","30.019105911254883","30.019105911254883"
"1140","38.95726776123047","38.95726776123047","38.95726776123047"
"1141","41.488189697265625","41.488189697265625","41.488189697265625"
"1142","43.57714080810547","43.57714080810547","43.57714080810547"
"1143","33.93568801879883","33.93568801879883","33.93568801879883"
"1144","38.899166107177734","38.899166107177734","38.899166107177734"
"1145","37.93364715576172","37.93364715576172","37.93364715576172"
"1146","38.442054748535156","38.442054748535156","38.442054748535156"
"1147","38.83572006225586","38.83572006225586","38.83572006225586"
"1148","35.377567291259766","35.377567291259766","35.377567291259766"
"1149","34.8379020690918","34.8379020690918","34.8379020690918"
"1150","35.845306396484375","35.845306396484375","35.845306396484375"
"1151","47.49452590942383","47.49452590942383","47.49452590942383"
"1152","39.961631774902344","39.961631774902344","39.961631774902344"
"1153","35.83223342895508","35.83223342895508","35.83223342895508"
"1154","43.28436279296875","43.28436279296875","43.28436279296875"
"1155","43.320213317871094","43.320213317871094","43.320213317871094"
"1156","38.21200180053711","38.21200180053711","38.21200180053711"
"1157","41.74530029296875","41.74530029296875","41.74530029296875"
"1158","35.00769805908203","35.00769805908203","35.00769805908203"
"1159","36.83070373535156","36.83070373535156","36.83070373535156"
"1160","43.14447021484375","43.14447021484375","43.14447021484375"
"1161","38.84914016723633","38.84914016723633","38.84914016723633"
"1162","38.35387420654297","38.35387420654297","38.35387420654297"
"1163","37.844791412353516","37.844791412353516","37.844791412353516"
"1164","41.03478240966797","41.03478240966797","41.03478240966797"
"1165","47.60395812988281","47.60395812988281","47.60395812988281"
"1166","47.459659576416016","47.459659576416016","47.459659576416016"
"1167","43.94379806518555","43.94379806518555","43.94379806518555"
"1168","36.63463592529297","36.63463592529297","36.63463592529297"
"1169","38.33284378051758","38.33284378051758","38.33284378051758"
"1170","37.72850799560547","37.72850799560547","37.72850799560547"
"1172","40.558982849121094","40.558982849121094","40.558982849121094"
"1173","40.49224090576172","40.49224090576172","40.49224090576172"
"1174","33.88237762451172","33.88237762451172","33.88237762451172"
"1175","37.30373001098633","37.30373001098633","37.30373001098633"
"1176","41.240299224853516","41.240299224853516","41.240299224853516"
"1177","38.076560974121094","38.076560974121094","38.076560974121094"
"1178","47.484718322753906","47.484718322753906","47.484718322753906"
"1179","41.51146697998047","41.51146697998047","41.51146697998047"
"1180","36.8272590637207","36.8272590637207","36.8272590637207"
"1181","38.78723907470703","38.78723907470703","38.78723907470703"
"1182","37.83271789550781","37.83271789550781","37.83271789550781"
"1183","32.44993591308594","32.44993591308594","32.44993591308594"
"1184","40.720035552978516","40.720035552978516","40.720035552978516"
"1185","38.183319091796875","38.183319091796875","38.183319091796875"
"1186","30.905229568481445","30.905229568481445","30.905229568481445"
"1187","39.794769287109375","39.794769287109375","39.794769287109375"
"1188","39.657554626464844","39.657554626464844","39.657554626464844"
"1189","35.169151306152344","35.169151306152344","35.169151306152344"
"1190","35.036277770996094","35.036277770996094","35.036277770996094"
"1191","37.468936920166016","37.468936920166016","37.468936920166016"
"1192","39.681514739990234","39.681514739990234","39.681514739990234"
"1193","38.86836242675781","38.86836242675781","38.86836242675781"
"1194","35.011287689208984","35.011287689208984","35.011287689208984"
"1195","38.48514175415039","38.48514175415039","38.48514175415039"
"1196","30.53836441040039","30.53836441040039","30.53836441040039"
"1197","38.861515045166016","38.861515045166016","38.861515045166016"
"1198","38.10657501220703","38.10657501220703","38.10657501220703"
"1199","44.390533447265625","44.390533447265625","44.390533447265625"
"1200","39.574825286865234","39.574825286865234","39.574825286865234"
"1201","34.225502014160156","34.225502014160156","34.225502014160156"
"1202","46.85569381713867","46.85569381713867","46.85569381713867"
"1203","41.977603912353516","41.977603912353516","41.977603912353516"
"1205","47.323482513427734","47.323482513427734","47.323482513427734"
"1206","36.26369857788086","36.26369857788086","36.26369857788086"
"1207","37.91106414794922","37.91106414794922","37.91106414794922"
"1208","42.228641510009766","42.228641510009766","42.228641510009766"
"1209","39.5400276184082","39.5400276184082","39.5400276184082"
"1210","37.46527099609375","37.46527099609375","37.46527099609375"
"1211","38.28719711303711","38.28719711303711","38.28719711303711"
"1212","39.19670867919922","39.19670867919922","39.19670867919922"
"1213","38.92163848876953","38.92163848876953","38.92163848876953"
"1214","47.9754753112793","47.9754753112793","47.9754753112793"
"1215","38.59271240234375","38.59271240234375","38.59271240234375"
"1216","38.45705795288086","38.45705795288086","38.45705795288086"
"1217","43.059913635253906","43.059913635253906","43.059913635253906"
"1218","41.08918380737305","41.08918380737305","41.08918380737305"
"1219","39.27799606323242","39.27799606323242","39.27799606323242"
"1220","38.70847702026367","38.70847702026367","38.70847702026367"
"1221","47.94063949584961","47.94063949584961","47.94063949584961"
"1222","40.36773681640625","40.36773681640625","40.36773681640625"
"1223","39.69054412841797","39.69054412841797","39.69054412841797"
"1224","45.20296096801758","45.20296096801758","45.20296096801758"
"1225","47.00402069091797","47.00402069091797","47.00402069091797"
"1226","32.283599853515625","32.283599853515625","32.283599853515625"
"1227","39.512413024902344","39.512413024902344","39.512413024902344"
"1228","39.37425231933594","39.37425231933594","39.37425231933594"
"1229","37.28600311279297","37.28600311279297","37.28600311279297"
"1230","39.26736831665039","39.26736831665039","39.26736831665039"
"1231","38.181026458740234","38.181026458740234","38.181026458740234"
"1232","30.384037017822266","30.384037017822266","30.384037017822266"
"1233","34.632652282714844","34.632652282714844","34.632652282714844"
"1234","38.66827392578125","38.66827392578125","38.66827392578125"
"1235","32.707618713378906","32.707618713378906","32.707618713378906"
"1236","44.48207092285156","44.48207092285156","44.48207092285156"
"1238","44.35272216796875","44.35272216796875","44.35272216796875"
"1239","37.19828796386719","37.19828796386719","37.19828796386719"
"1240","36.176021575927734","36.176021575927734","36.176021575927734"
"1241","41.71444320678711","41.71444320678711","41.71444320678711"
"1242","33.847434997558594","33.847434997558594","33.847434997558594"
"1243","34.582698822021484","34.582698822021484","34.582698822021484"
"1244","38.61759948730469","38.61759948730469","38.61759948730469"
"1245","39.859310150146484","39.859310150146484","39.859310150146484"
"1246","47.65628433227539","47.65628433227539","47.65628433227539"
"1247","47.88595962524414","47.88595962524414","47.88595962524414"
"1248","47.96359634399414","47.96359634399414","47.96359634399414"
"1249","39.89955139160156","39.89955139160156","39.89955139160156"
"1250","30.522220611572266","30.522220611572266","30.522220611572266"
"1251","40.37399673461914","40.37399673461914","40.37399673461914"
"1252","39.95642852783203","39.95642852783203","39.95642852783203"
"1253","39.10065460205078","39.10065460205078","39.10065460205078"
"1254","38.958595275878906","38.958595275878906","38.958595275878906"
"1255","41.102169036865234","41.102169036865234","41.102169036865234"
"1256","39.547447204589844","39.547447204589844","39.547447204589844"
"1257","46.34471893310547","46.34471893310547","46.34471893310547"
"1258","35.531856536865234","35.531856536865234","35.531856536865234"
"1259","36.75678634643555","36.75678634643555","36.75678634643555"
"1260","38.83415222167969","38.83415222167969","38.83415222167969"
"1261","38.12909698486328","38.12909698486328","38.12909698486328"
"1262","33.11164093017578","33.11164093017578","33.11164093017578"
"1263","37.91749572753906","37.91749572753906","37.91749572753906"
"1264","39.161354064941406","39.161354064941406","39.161354064941406"
"1265","42.85873031616211","42.85873031616211","42.85873031616211"
"1266","37.565189361572266","37.565189361572266","37.565189361572266"
"1267","35.8015251159668","35.8015251159668","35.8015251159668"
"1268","40.21345901489258","40.21345901489258","40.21345901489258"
"1269","42.46472930908203","42.46472930908203","42.46472930908203"
"1271","45.650325775146484","45.650325775146484","45.650325775146484"
"1272","38.50971603393555","38.50971603393555","38.50971603393555"
"1273","35.72627639770508","35.72627639770508","35.72627639770508"
"1274","40.74052810668945","40.74052810668945","40.74052810668945"
"1275","41.50531768798828","41.50531768798828","41.50531768798828"
"1276","47.43426513671875","47.43426513671875","47.43426513671875"
"1277","44.340965270996094","44.340965270996094","44.340965270996094"
"1278","35.91179656982422","35.91179656982422","35.91179656982422"
"1279","42.049232482910156","42.049232482910156","42.049232482910156"
"1280","42.929359436035156","42.929359436035156","42.929359436035156"
"1281","39.136016845703125","39.136016845703125","39.136016845703125"
"1282","37.91046142578125","37.91046142578125","37.91046142578125"
"1283","43.83543014526367","43.83543014526367","43.83543014526367"
"1284","47.23089599609375","47.23089599609375","47.23089599609375"
"1285","31.12497901916504","31.12497901916504","31.12497901916504"
"1286","36.85723876953125","36.85723876953125","36.85723876953125"
"1287","39.717620849609375","39.717620849609375","39.717620849609375"
"1288","34.734642028808594","34.734642028808594","34.734642028808594"
"1289","39.51156997680664","39.51156997680664","39.51156997680664"
"1290","35.5472526550293","35.5472526550293","35.5472526550293"
"1291","40.626121520996094","40.626121520996094","40.626121520996094"
"1292","39.054443359375","39.054443359375","39.054443359375"
"1293","34.85567855834961","34.85567855834961","34.85567855834961"
"1294","35.91810607910156","35.91810607910156","35.91810607910156"
"1295","38.790191650390625","38.790191650390625","38.790191650390625"
"1296","30.135644912719727","30.135644912719727","30.135644912719727"
"1297","36.25847244262695","36.25847244262695","36.25847244262695"
"1298","37.0296745300293","37.0296745300293","37.0296745300293"
"1299","39.06443786621094","39.06443786621094","39.06443786621094"
"1300","41.52006149291992","41.52006149291992","41.52006149291992"
"1301","31.167810440063477","31.167810440063477","31.167810440063477"
"1302","47.61240768432617","47.61240768432617","47.61240768432617"
"1304","38.78738784790039","38.78738784790039","38.78738784790039"
"1305","40.40928649902344","40.40928649902344","40.40928649902344"
"1306","38.347412109375","38.347412109375","38.347412109375"
"1307","39.109989166259766","39.109989166259766","39.109989166259766"
"1308","47.864097595214844","47.864097595214844","47.864097595214844"
"1309","36.64455795288086","36.64455795288086","36.64455795288086"
"1310","46.40060043334961","46.40060043334961","46.40060043334961"
"1311","38.403831481933594","38.403831481933594","38.403831481933594"
"1312","38.65838623046875","38.65838623046875","38.65838623046875"
"1313","41.12030029296875","41.12030029296875","41.12030029296875"
"1314","42.9070930480957","42.9070930480957","42.9070930480957"
"1315","41.4092903137207","41.4092903137207","41.4092903137207"
"1316","42.65779113769531","42.65779113769531","42.65779113769531"
"1317","38.824153900146484","38.824153900146484","38.824153900146484"
"1318","37.48384094238281","37.48384094238281","37.48384094238281"
"1319","37.00301742553711","37.00301742553711","37.00301742553711"
"1320","41.64917755126953","41.64917755126953","41.64917755126953"
"1321","35.82954406738281","35.82954406738281","35.82954406738281"
"1322","44.659828186035156","44.659828186035156","44.659828186035156"
"1323","40.11555099487305","40.11555099487305","40.11555099487305"
"1324","36.203086853027344","36.203086853027344","36.203086853027344"
"1325","34.41792678833008","34.41792678833008","34.41792678833008"
"1326","36.90848159790039","36.90848159790039","36.90848159790039"
"1327","39.221527099609375","39.221527099609375","39.221527099609375"
"1328","37.61147689819336","37.61147689819336","37.61147689819336"
"1329","35.54386520385742","35.54386520385742","35.54386520385742"
"1330","39.11678695678711","39.11678695678711","39.11678695678711"
"1331","31.60070037841797","31.60070037841797","31.60070037841797"
"1332","31.15268325805664","31.15268325805664","31.15268325805664"
"1333","38.601192474365234","38.601192474365234","38.601192474365234"
"1334","38.43532180786133","38.43532180786133","38.43532180786133"
"1335","36.994781494140625","36.994781494140625","36.994781494140625"
"1337","42.21845245361328","42.21845245361328","42.21845245361328"
"1338","30.338531494140625","30.338531494140625","30.338531494140625"
"1339","39.31688690185547","39.31688690185547","39.31688690185547"
"1340","42.968528747558594","42.968528747558594","42.968528747558594"
"1341","32.25581359863281","32.25581359863281","32.25581359863281"